2019-07-01 00:00, 43.320
2019-07-01 00:03, 43.481
2019-07-01 00:06, 43.471
2019-07-01 00:09, 43.361
2019-07-01 00:15, 43.376
2019-07-01 00:18, 43.265
2019-07-01 00:21, 43.421
2019-07-01 00:24, 42.963
2019-07-01 00:27, 42.765
2019-07-01 00:33, 43.319
2019-07-01 00:36, 43.315
2019-07-01 00:39, 43.300
2019-07-01 00:42, 43.294
2019-07-01 00:45, 43.277
2019-07-01 00:48, 43.270
2019-07-01 00:51, 43.266
2019-07-01 00:54, 43.248
2019-07-01 00:57, 43.240
2019-07-01 01:00, 43.266
2019-07-01 01:03, 43.252
2019-07-01 01:06, 43.247
2019-07-01 01:12, 43.236
2019-07-01 01:15, 43.219
2019-07-01 01:18, 43.213
2019-07-01 01:21, 43.208
2019-07-01 01:24, 43.202
2019-07-01 01:30, 43.181
2019-07-01 01:33, 43.237
2019-07-01 01:36, 43.235
2019-07-01 01:39, 43.226
2019-07-01 01:42, 43.224
2019-07-01 01:45, 43.222
2019-07-01 01:48, 43.221
2019-07-01 01:51, 43.218
2019-07-01 01:54, 43.217
2019-07-01 01:57, 43.205
2019-07-01 02:00, 43.147
2019-07-01 02:03, 43.148
2019-07-01 02:06, 43.136
2019-07-01 02:09, 43.129
2019-07-01 02:12, 43.124
2019-07-01 02:15, 43.168
2019-07-01 02:18, 43.168
2019-07-01 02:21, 43.167
2019-07-01 02:24, 43.154
2019-07-01 02:27, 43.153
2019-07-01 02:30, 43.149
2019-07-01 02:33, 43.148
2019-07-01 02:36, 43.147
2019-07-01 02:39, 43.081
2019-07-01 02:42, 43.077
2019-07-01 02:45, 43.071
2019-07-01 02:48, 43.055
2019-07-01 02:51, 43.052
2019-07-01 02:54, 43.096
2019-07-01 02:57, 43.093
2019-07-01 03:00, 43.088
2019-07-01 03:03, 43.085
2019-07-01 03:09, 43.073
2019-07-01 03:12, 43.071
2019-07-01 03:18, 43.010
2019-07-01 03:21, 43.004
2019-07-01 03:24, 42.994
2019-07-01 03:27, 42.982
2019-07-01 03:30, 43.023
2019-07-01 03:33, 43.020
2019-07-01 03:36, 43.016
2019-07-01 03:39, 43.011
2019-07-01 03:42, 43.008
2019-07-01 03:45, 43.002
2019-07-01 03:54, 42.935
2019-07-01 03:57, 42.928
2019-07-01 04:03, 42.901
2019-07-01 04:06, 42.943
2019-07-01 04:09, 42.940
2019-07-01 04:12, 42.934
2019-07-01 04:15, 42.928
2019-07-01 04:18, 42.925
2019-07-01 04:21, 42.918
2019-07-01 04:24, 42.911
2019-07-01 04:27, 42.852
2019-07-01 04:30, 42.843
2019-07-01 04:39, 42.814
2019-07-01 04:45, 42.846
2019-07-01 04:48, 42.838
2019-07-01 04:51, 42.831
2019-07-01 04:54, 42.825
2019-07-01 04:57, 42.817
2019-07-01 05:00, 42.812
2019-07-01 05:03, 42.752
2019-07-01 05:06, 42.740
2019-07-01 05:09, 42.730
2019-07-01 05:15, 42.706
2019-07-01 05:21, 42.749
2019-07-01 05:24, 42.735
2019-07-01 05:27, 42.729
2019-07-01 05:33, 42.721
2019-07-01 05:36, 42.715
2019-07-01 05:39, 42.659
2019-07-01 05:42, 42.661
2019-07-01 05:45, 42.643
2019-07-01 05:51, 42.634
2019-07-01 05:54, 42.672
2019-07-01 05:57, 42.670
2019-07-01 06:00, 42.664
2019-07-01 06:06, 42.659
2019-07-01 06:09, 42.655
2019-07-01 06:12, 42.652
2019-07-01 06:15, 42.594
2019-07-01 06:18, 42.586
2019-07-01 06:21, 42.587
2019-07-01 06:30, 42.613
2019-07-01 06:33, 42.613
2019-07-01 06:36, 42.610
2019-07-01 06:42, 42.603
2019-07-01 06:45, 42.606
2019-07-01 06:48, 42.602
2019-07-01 06:51, 42.543
2019-07-01 06:54, 42.539
2019-07-01 06:57, 42.533
2019-07-01 07:03, 42.518
2019-07-01 07:06, 42.514
2019-07-01 07:09, 42.566
2019-07-01 07:12, 42.560
2019-07-01 07:15, 42.558
2019-07-01 07:18, 42.555
2019-07-01 07:21, 42.561
2019-07-01 07:24, 42.549
2019-07-01 07:36, 42.484
2019-07-01 07:39, 42.476
2019-07-01 07:42, 42.472
2019-07-01 07:45, 42.519
2019-07-01 07:48, 42.531
2019-07-01 07:51, 42.561
2019-07-01 07:54, 42.591
2019-07-01 07:57, 42.615
2019-07-01 08:00, 42.630
2019-07-01 08:03, 42.593
2019-07-01 08:06, 42.595
2019-07-01 08:09, 42.603
2019-07-01 08:12, 42.617
2019-07-01 08:15, 42.623
2019-07-01 08:18, 42.634
2019-07-01 08:21, 42.685
2019-07-01 08:27, 42.739
2019-07-01 08:33, 42.783
2019-07-01 08:36, 42.801
2019-07-01 08:39, 42.775
2019-07-01 08:42, 42.786
2019-07-01 08:45, 41.475
2019-07-01 08:48, 42.670
2019-07-01 08:54, 42.726
2019-07-01 09:03, 42.613
2019-07-01 09:06, 42.632
2019-07-01 09:09, 42.636
2019-07-01 09:12, 42.642
2019-07-01 09:18, 42.689
2019-07-01 09:21, 42.698
2019-07-01 09:24, 42.831
2019-07-01 09:27, 42.854
2019-07-01 09:30, 42.984
2019-07-01 09:33, 42.966
2019-07-01 09:39, 43.037
2019-07-01 09:42, 43.054
2019-07-01 09:45, 43.095
2019-07-01 09:57, 43.207
2019-07-01 10:00, 43.231
2019-07-01 10:03, 43.260
2019-07-01 10:06, 43.345
2019-07-01 10:12, 43.359
2019-07-01 10:15, 43.388
2019-07-01 10:18, 43.428
2019-07-01 10:24, 43.482
2019-07-01 10:27, 43.499
2019-07-01 10:30, 43.510
2019-07-01 10:36, 43.657
2019-07-01 10:42, 43.522
2019-07-01 10:45, 43.634
2019-07-01 10:48, 43.668
2019-07-01 10:51, 43.684
2019-07-01 10:54, 43.695
2019-07-01 10:57, 43.754
2019-07-01 11:00, 43.780
2019-07-01 11:03, 43.581
2019-07-01 11:12, 43.774
2019-07-01 11:15, 44.187
2019-07-01 11:18, 43.864
2019-07-01 11:21, 44.336
2019-07-01 11:24, 44.313
2019-07-01 11:27, 44.421
2019-07-01 11:30, 40.
2019-07-01 11:33, 44.636
2019-07-01 11:36, 44.695
2019-07-01 11:39, 44.754
2019-07-01 11:42, 44.777
2019-07-01 11:45, 44.812
2019-07-01 11:48, 44.856
2019-07-01 11:54, 44.940
2019-07-01 11:57, 44.966
2019-07-01 12:00, 45.008
2019-07-01 12:03, 45.069
2019-07-01 12:06, 45.093
2019-07-01 12:09, 45.175
2019-07-01 12:12, 45.179
2019-07-01 12:15, 45.223
2019-07-01 12:18, 45.257
2019-07-01 12:24, 45.365
2019-07-01 12:27, 45.448
2019-07-01 12:30, 45.347
