2021-03-01 00:00, 0
2021-03-01 00:03, 0
2021-03-01 00:06, 0
2021-03-01 00:09, 0
2021-03-01 00:12, 0
2021-03-01 00:15, 0
2021-03-01 00:18, 0
2021-03-01 00:21, 0
2021-03-01 00:24, 0
2021-03-01 00:27, 0
2021-03-01 00:30, 0
2021-03-01 00:33, 0
2021-03-01 00:36, 0
2021-03-01 00:39, 0
2021-03-01 00:42, 0
2021-03-01 00:45, 0
2021-03-01 00:48, 0
2021-03-01 00:51, 0
2021-03-01 00:54, 0
2021-03-01 00:57, 0
2021-03-01 01:00, 0
2021-03-01 01:03, 0
2021-03-01 01:06, 0
2021-03-01 01:09, 0
2021-03-01 01:12, 0
2021-03-01 01:15, 0
2021-03-01 01:18, 0
2021-03-01 01:21, 0
2021-03-01 01:24, 0
2021-03-01 01:27, 0
2021-03-01 01:30, 0
2021-03-01 01:33, 0
2021-03-01 01:36, 0
2021-03-01 01:39, 0
2021-03-01 01:42, 0
2021-03-01 01:45, 0
2021-03-01 01:48, 0
2021-03-01 01:51, 0
2021-03-01 01:54, 0
2021-03-01 01:57, 0
2021-03-01 02:00, 0
2021-03-01 02:03, 0
2021-03-01 02:06, 0
2021-03-01 02:09, 0
2021-03-01 02:12, 0
2021-03-01 02:15, 0
2021-03-01 02:18, 0
2021-03-01 02:21, 0
2021-03-01 02:24, 0
2021-03-01 02:27, 0
2021-03-01 02:30, 0
2021-03-01 02:33, 0
2021-03-01 02:36, 0
2021-03-01 02:39, 0
2021-03-01 02:42, 0
2021-03-01 02:45, 0
2021-03-01 02:48, 0
2021-03-01 02:51, 0
2021-03-01 02:54, 0
2021-03-01 02:57, 0
2021-03-01 03:00, 0
2021-03-01 03:03, 0
2021-03-01 03:06, 0
2021-03-01 03:09, 0
2021-03-01 03:12, 0
2021-03-01 03:15, 0
2021-03-01 03:18, 0
2021-03-01 03:21, 0
2021-03-01 03:24, 0
2021-03-01 03:27, 0
2021-03-01 03:30, 0
2021-03-01 03:33, 0
2021-03-01 03:36, 0
2021-03-01 03:39, 0
2021-03-01 03:42, 0
2021-03-01 03:45, 0
2021-03-01 03:48, 0
2021-03-01 03:51, 0
2021-03-01 03:54, 0
2021-03-01 03:57, 0
2021-03-01 04:00, 0
2021-03-01 04:03, 0
2021-03-01 04:06, 0
2021-03-01 04:09, 0
2021-03-01 04:12, 0
2021-03-01 04:15, 0
2021-03-01 04:18, 0
2021-03-01 04:21, 0
2021-03-01 04:24, 0
2021-03-01 04:27, 0
2021-03-01 04:30, 0
2021-03-01 04:33, 0
2021-03-01 04:36, 0
2021-03-01 04:39, 0
2021-03-01 04:42, 0
2021-03-01 04:45, 0
2021-03-01 04:48, 0
2021-03-01 04:51, 0
2021-03-01 04:54, 0
2021-03-01 04:57, 0
2021-03-01 05:00, 0
2021-03-01 05:03, 0
2021-03-01 05:06, 0
2021-03-01 05:09, 0
2021-03-01 05:12, 0
2021-03-01 05:15, 0
2021-03-01 05:18, 0
2021-03-01 05:21, 0
2021-03-01 05:24, 0
2021-03-01 05:27, 0
2021-03-01 05:30, 0
2021-03-01 05:33, 0
2021-03-01 05:36, 0
2021-03-01 05:39, 0
2021-03-01 05:42, 0
2021-03-01 05:45, 0
2021-03-01 05:48, 0
2021-03-01 05:51, 0
2021-03-01 05:54, 0
2021-03-01 05:57, 0
2021-03-01 06:00, 0
2021-03-01 06:03, 0
2021-03-01 06:06, 0
2021-03-01 06:09, 0
2021-03-01 06:12, 0
2021-03-01 06:15, 0
2021-03-01 06:18, 0
2021-03-01 06:21, 0
2021-03-01 06:24, 0
2021-03-01 06:27, 0
2021-03-01 06:30, 0
2021-03-01 06:33, 0
2021-03-01 06:36, 0
2021-03-01 06:39, 0
2021-03-01 06:42, 0
2021-03-01 06:45, 0
2021-03-01 06:48, 0
2021-03-01 06:51, 0
2021-03-01 06:54, 0
2021-03-01 06:57, 0
2021-03-01 07:00, 0
2021-03-01 07:03, 0
2021-03-01 07:06, 0
2021-03-01 07:09, 0
2021-03-01 07:12, 0
2021-03-01 07:15, 0
